date,monitors,subplot,point,hit_1,hit_2,hit_3,hit_4,hit_5,hit_6,hit_7,hit_8,UNKNOWNS,notes,Date Entered,Entered By,Data Entry Notes,Data Location,QA/QC
,"Cliff, Noah",TBS 6,9,DESCES,LIGTEN,LITTER,MOSS,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,10,STELON,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,11,LIGTEN,PHLALP,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,12,DESCES,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,13,GEUROS,VERWOR,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,14,LIGTEN,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,15,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,16,CARNOV,CALLEP,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,17,LIGTEN,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,18,MOSS,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,19,VERWOR,CARNOV,LIGTEN ,MOSS,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,20,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,21,CARNOV,LIGTEN,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,22,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,23,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,24,DESCES,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,25,LIGTEN,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,26,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,27,LIGTEN,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,28,CARNOV,POAALP,LITTER,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,29,POTDIV,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,30,MOSS,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,31,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,32,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,33,ERIGLA,POAALP,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,34,DESCES,GEUROS,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,35,DESCES,GEUROS,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,36,VIOADU,MOSS,PARNOV,,,,,,,what is PARNOV?,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,37,PARNOV,CALLEP,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,38,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,39,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,40,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,41,ERIGLA,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,42,ERIGLA,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,43,CARNOV,LIGTEN,MOSS,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,44,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,45,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,46,LIGTEN,MOSS,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,47,VERWOR,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,48,CARNOV,JUNDRU,CALLEP,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,49,CALLEP,,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,50,LIGTEN,CALLEP,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
,"Cliff, Noah",TBS 6,P,POLBIS,GENALG,,,,,,,,,8/21/2018,"LB,JH",No date on data sheet. Opposite side (TBS 1 and TBS 5) has date of 8/17/18. LS ,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,1,BARE,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,2,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,3,CARNOV,DANINT,CALLEP,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,4,DANINT,CARNOV,ARTSCO,LITTER,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,5,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,6,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,7,LLOSER,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,8,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,9,DANINT,LLOSER,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,10,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,11,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,12,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,13,BARE,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,14,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,15,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,16,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,17,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,18,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,19,LITTER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,20,LITTER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,21,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,22,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,23,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,24,ERISIM,DANINT,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,25,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,26,BARE,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,27,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,28,CARNOV,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,29,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,30,GEUROS,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,31,POLVIV,GEUROS,LICHEN,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,32,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,33,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,34,LICHEN,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,35,GEUROS,CARNOV,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,36,GEUROS,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,37,DANINT,POTDIV,ROCK,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,38,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,39,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,40,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,41,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,42,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,43,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,44,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,45,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,46,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,47,CARNOV,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,48,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,49,LITTER,LLOSER,ERISIM,RHOINT,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,50,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 4,P,POLBIS,MERLAN,ALLGEY,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,1,GEUROS,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,2,DANINT,POTDIV,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,3,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,4,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,5,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,6,LITTER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,7,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,8,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,9,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,10,DANINT,SOLMUL,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,11,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,12,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,13,SOLMUL,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,14,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,15,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,16,LITTER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,17,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,18,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,19,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,20,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,21,DANINT,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,22,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,23,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,24,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,25,DANINT,ARTSCO,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,26,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,27,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,28,ROCK,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,29,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,30,DANINT,SOLMUL,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,31,DANINT,GEUROS,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,32,DANINT,GEUROS,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,33,CARNOV,DANINT,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,34,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,35,DANINT,LITTER,ROCK,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,36,DANINT,ARTSCO,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,37,DANINT,LITTER,ROCK,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,38,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,39,DANINT,GEUROS,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,40,DANINT,LITTER,ROCK,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,41,ARTSCO,ROCK,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,42,POTDIV,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,43,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,44,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,45,GEUROS,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,46,LLOSER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,47,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,48,DANINT,POTDIV,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,49,DANINT,POTDIV,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,50,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 8,P,POLBIS,ALLGEY,RHOINT,ERISIM,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,1,DESCES,LITTER,,,,,,,CARROS,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,2,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,3,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,4,POTDIV,DESCES,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,5,LITTER,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,6,DESCES,LLOSER,BARE,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,7,DANINT,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,8,LIGTEN,PHLALP,DANINT,LITTER,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,9,DANINT,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,10,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,11,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,12,DESCES,LIGTEN,CALLEP,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,13,DESCES,LLOSER,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,14,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,15,CARNOV,POTDIV,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,16,SCAT,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,17,LIGTEN,ERIGLA,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,18,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,19,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,20,CARROS,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,21,POLBIS,,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,22,DANINT,PHLALP,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,23,DESCES,LIGTEN,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,24,DESCES,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,25,CARNOV,LITTER,,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
8/17/2018,"Cliff, Noah",TBS 3,26,CARNOV,VERWOR,LITTER,,,,,,,,8/21/2018,"LB,JH",,Subplot Datasheets,JC
